[INFO] [1789635018.730863685] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789635123.280819260] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635123.282933976] [vision_manager]: Book detected: xyz=(-0.092, 0.028, 0.401), center=(247, 262)
[INFO] [1789635123.428625918] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635123.430271396] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635123.431879126] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635123.433269832] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635123.434723429] [vision_manager]: Book detected: xyz=(-0.116, -0.021, 0.511), center=(248, 227)
[INFO] [1789635123.435663475] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635123.577083108] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635123.578066177] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635123.579045857] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635123.579974218] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635123.580861504] [vision_manager]: Book detected: xyz=(-0.116, -0.021, 0.511), center=(248, 227)
[INFO] [1789635123.581758399] [vision_manager]: Book detected: xyz=(-0.093, 0.032, 0.400), center=(246, 265)
[INFO] [1789635123.582382627] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635123.721375859] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635123.722363334] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635123.723303836] [vision_manager]: Book detected: xyz=(-0.113, -0.096, 0.499), center=(248, 179)
[INFO] [1789635123.724288445] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635123.725450626] [vision_manager]: Book detected: xyz=(-0.126, -0.021, 0.556), center=(248, 228)
[INFO] [1789635123.726504428] [vision_manager]: Book detected: xyz=(-0.093, 0.038, 0.400), center=(246, 270)
[INFO] [1789635123.727133191] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635123.883540503] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635123.885071571] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635123.886553776] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635123.888008796] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635123.889509543] [vision_manager]: Book detected: xyz=(-0.116, -0.021, 0.511), center=(248, 227)
[INFO] [1789635123.891067277] [vision_manager]: Book detected: xyz=(-0.092, 0.039, 0.400), center=(247, 271)
[INFO] [1789635123.891888256] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635124.041274029] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635124.042958726] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635124.044436095] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635124.045804692] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635124.047138947] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635124.048463617] [vision_manager]: Book detected: xyz=(-0.092, 0.042, 0.400), center=(247, 273)
[INFO] [1789635124.049386959] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635124.195544688] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635124.196944066] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635124.198202514] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635124.199364838] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635124.200543505] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635124.201811681] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635124.202641018] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635124.347014082] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635124.348084987] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635124.349098844] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635124.350087746] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635124.351064151] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635124.352045013] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635124.352761926] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635124.483515570] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635124.485043610] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635124.486342773] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635124.487582029] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635124.488928242] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635124.490158661] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635124.491114391] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635124.624035301] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635124.625188481] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635124.626238168] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635124.627305658] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635124.628362326] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635124.629362076] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635124.751988663] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635124.753576254] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635124.754915853] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635124.756849504] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635124.758510610] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635124.759509537] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635124.892211440] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635124.894290143] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635124.896317125] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635124.898351078] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789635124.900106558] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635124.901833197] [vision_manager]: Book detected: xyz=(-0.090, 0.042, 0.400), center=(249, 273)
[INFO] [1789635125.025516680] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635125.026791132] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635125.028081248] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635125.029351347] [vision_manager]: Book detected: xyz=(0.616, 0.000, 0.869), center=(545, 240)
[INFO] [1789635125.030584674] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635125.031880884] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635125.155957933] [vision_manager]: Book detected: xyz=(-0.086, -0.178, 0.401), center=(252, 99)
[INFO] [1789635125.157093539] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635125.158241095] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635125.159311001] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789635125.160376922] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635125.161316384] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635125.161949118] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635125.269326850] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635125.270499230] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635125.271762182] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635125.273040124] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789635125.274644683] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635125.276003855] [vision_manager]: Book detected: xyz=(-0.091, 0.043, 0.400), center=(248, 274)
[INFO] [1789635125.391015579] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635125.392111659] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635125.393200211] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635125.394471647] [vision_manager]: Book detected: xyz=(0.622, 0.000, 0.869), center=(547, 240)
[INFO] [1789635125.395733199] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635125.397005391] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635125.518649258] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635125.520078824] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635125.521866827] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635125.523798433] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635125.525371613] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635125.526692466] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635125.664617284] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635125.667022725] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635125.668673646] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635125.670703782] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635125.672372268] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635125.673610947] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635125.822544055] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635125.825192781] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635125.827339189] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635125.829311927] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635125.831268202] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635125.833254876] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635125.981752680] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635125.982823219] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635125.983837913] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635125.984848815] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635125.985852754] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635125.986997204] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635126.139951601] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635126.141011933] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635126.141934140] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635126.142845853] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635126.143763440] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635126.144679927] [vision_manager]: Book detected: xyz=(-0.091, 0.037, 0.400), center=(248, 269)
[INFO] [1789635126.291736921] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635126.292891723] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635126.293927577] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635126.294843904] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635126.299162290] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635126.300687987] [vision_manager]: Book detected: xyz=(-0.090, 0.030, 0.400), center=(249, 264)
[INFO] [1789635126.431282083] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635126.432463444] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635126.433527621] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635126.434576641] [vision_manager]: Book detected: xyz=(0.622, 0.003, 0.869), center=(547, 241)
[INFO] [1789635126.435622719] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635126.436667203] [vision_manager]: Book detected: xyz=(-0.090, 0.024, 0.401), center=(249, 259)
[INFO] [1789635126.559256674] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635126.561147366] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635126.563061899] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635126.565186230] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635126.567314034] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635126.569115755] [vision_manager]: Book detected: xyz=(-0.090, 0.030, 0.400), center=(249, 264)
[INFO] [1789635126.676697411] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635126.677699033] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635126.678656842] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635126.679588042] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635126.680502900] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635126.681457473] [vision_manager]: Book detected: xyz=(-0.091, 0.024, 0.401), center=(248, 259)
[INFO] [1789635126.682110049] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635126.805814966] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635126.807584448] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635126.809095895] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635126.810560072] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635126.812022636] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635126.940427104] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635126.942671638] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635126.944798095] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635126.946232972] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635126.947525028] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635126.948896569] [vision_manager]: Book detected: xyz=(-0.093, 0.020, 0.402), center=(247, 256)
[INFO] [1789635127.078370126] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635127.079212606] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635127.079969124] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
